,0
0,0.245434435494741
1,0.7501849555573911
2,0.14019408378458895
3,0.496138273521661
4,0.428018765588054
5,0.6507728841900999
6,9.4192289270702e-05
7,0.47414105885917
8,0.36025334023857103
9,0.17251328995040802
10,0.445466752815924
11,0.0111927219408305
12,0.33451174785347304
13,0.0823243582336247
14,0.527381957016943
15,0.849972143763768
16,0.5083490987518721
17,0.405532862936027
18,0.664319886491482
19,0.0824827467910853
20,0.6768472159585122
21,0.387508325880936
22,0.7905400500436509
23,0.5887517001142939
24,0.000141830818835024
25,0.00669452617494005
26,0.0224943243805916
27,0.11673479457551
28,0.22109564585713096
29,0.014012020956126
30,0.28301438145425
31,0.0237391857739088
32,0.43754393271731
33,0.0395771184846668
34,0.23621053230363895
35,0.000314867855120538
36,0.711010604316545
37,0.767126566650999
38,0.735418729078761
39,0.00925366195000054
40,0.916249132439229
41,0.0187105939405086
42,0.0480758290944988
43,0.6257814560252281
44,0.36573263894255503
45,0.24722064727615606
46,0.823834372172327
47,0.285944140259108
48,4.603248380070871e-05
49,0.900812463089087
50,0.8194558183283129
51,0.0672120098614829
52,0.539426102820306
53,0.17899614443049
54,4.4185532308561214e-05
55,0.6836673788893759
56,0.971321937687462
57,0.405539779085832
58,0.0491278299951477
59,0.659092362652071
60,0.966463271819578
61,0.4327483492920221
62,0.214114338111239
63,0.00266550895564916
64,0.000960907953265943
65,0.00145393238859662
66,
67,0.622172806107605
68,
69,0.0074500768363250204
70,0.149065698764933
71,0.651715859034477
72,0.372189582285702
73,
74,0.668070294343432
75,0.757975394516875
76,0.00020007223064781203
77,0.0113276732960297
78,0.357508854768276
79,0.4805070186963379
80,0.915116459044403
81,0.00016504649954572
82,0.202664362301291
83,
84,0.129713796155427
85,0.00319633721302213
86,0.28417912805990003
87,0.448366239890098
88,0.47731575096042
89,0.31462867991518
90,0.0026130857986195397
91,0.0220152817560246
92,0.4918317003052539
93,0.098871484875248
94,0.35101657599097497
95,0.00532389925723525
96,0.238439163578462
97,0.0516455433973995
98,0.634938398086229
99,0.983995979834043
100,0.0215637864709876
101,0.167181238816841
102,0.47138555269288
103,0.590902929318208
104,0.7421793983884041
105,
106,0.998870243272005
107,0.93254152307125
108,0.0267778659086914
109,0.0451683696290437
110,0.922532278635433
111,0.00292611535910377
112,0.0633340583932084
113,0.9653338356652827
114,0.132294006579309
115,0.128098098066592
116,0.0929498483629995
117,6.68362102558106e-09
118,0.486483813567405
119,0.06366265628582
120,0.3294672092772
121,0.409254230656772
122,0.101282044583844
123,0.0950972145049257
124,0.127164263373354
125,0.00201272144692039
126,0.3573578267707489
127,0.867125060866635
128,0.6197002285644979
129,0.0442698932993192
130,0.9111225341215472
131,0.202338483882992
132,0.950962349259024
133,0.272641042366048
134,0.0108324325876334
135,0.00105628854903925
136,0.122267603486551
137,0.265333773252089
138,0.029059480344582
139,0.0818927969910409
140,0.171784270145627
141,0.19888427441186304
142,0.0971612264115109
143,0.00568497532548325
144,0.855366686008032
145,8.486792504890969e-06
146,0.18752226786729
147,0.132261681450458
148,0.7614240830412109
149,0.00362788308113794
150,0.8629023270950908
151,0.148349120454231
152,0.17297126566837198
153,0.45551530307322
154,0.528948609725307
155,0.9706966629065692
156,0.805403812661731
157,0.554416733551537
158,0.13581247718205902
159,
160,0.227074796931494
161,5.26690855614651e-06
162,1.0732818468837699e-07
163,0.104536469936784
164,0.14887313510516198
165,0.0445893290881142
166,0.126326168298109
167,2.66271718188422e-08
168,0.0100317500183743
169,0.218539237342352
170,0.91305687363853
171,0.0910716249288644
172,0.0530880325185325
173,0.101308036722036
174,0.7230923472457691
175,0.000453413888641292
176,0.113410826818598
177,0.258766710908099
178,0.770945577938004
179,0.670349478470971
180,0.0134378931398422
181,0.689617900644124
182,0.183913422774892
183,0.620189217067583
184,0.802724329481682
185,0.529278190495829
186,0.0442058524765067
187,0.793967035363174
188,0.0175929082224839
189,0.29218991570249
190,0.431604172373686
191,0.0906149584754062
192,0.177940890128181
193,1.68849345505206e-12
194,0.0959969123773708
195,0.0005181415911416651
196,0.367419300339504
197,0.277787646090208
198,0.737799564307353
199,0.9933379820968772
200,0.22272001742780104
201,
202,0.0101351280110648
203,0.0663597622145532
204,0.5026244654293329
205,0.425347146046432
206,0.218271280213386
207,0.469496823592294
208,0.226147203568619
209,0.0811181525382385
210,0.85223414663373
211,0.31388687427977
212,0.517762672049387
213,0.21072575882926106
214,0.583208776165351
215,0.0748567255533906
216,0.398038683462858
217,
218,0.000605494388694084
219,0.0889273034861165
220,0.289878426297396
221,
222,0.0145975329082733
223,0.000433330290142215
224,0.962373608287064
225,0.000159343972962825
226,9.74450893255813e-05
227,0.0504853180925279
228,8.36557257847522e-05
229,0.005438333233582561
230,0.6050764866130159
231,0.0799360863218364
232,0.0240456739968247
233,
234,0.709875023559387
235,0.503736461644057
236,0.00124460103804785
237,0.00698816085013996
238,0.0156686271840127
239,0.40259878103856506
240,0.881647001566825
241,
242,0.131272961688159
243,0.5961939544609139
244,
245,0.00031221024784961
246,0.00607534415351143
247,0.00127078258181502
248,0.0335443865652669
249,0.00946708380596837
250,0.247499958514457
251,0.552441245351208
252,0.98507490914273
253,0.458107220178584
254,0.7695564245611779
255,0.12795691001868698
256,0.00564862168792133
257,0.6110161377553189
258,0.116027166820236
259,0.287252954616082
260,0.408874997935146
261,6.88361360947279e-06
262,0.5824111691723161
263,0.11785467580385303
264,0.5640291861591379
265,3.13488822800784e-07
266,0.000724134540341433
267,8.55505712938253e-06
268,0.35457100184925505
269,0.0015822380591343599
270,0.00515156210570069
271,0.953804399765782
272,0.90860939817664
273,0.136777003151659
274,0.33160036376686
275,0.13539915057093402
276,0.23705134102912
277,0.20186202483325694
278,0.834150869917323
279,0.36326232604911896
280,0.00919506749827113
281,0.20698955570689606
282,0.0431763893801609
283,0.378143163594442
284,0.0311954656732437
285,0.7755197672085542
286,0.321298440246322
287,0.28445730945874503
288,0.000485227037297116
289,0.22671868701590306
290,0.761036701790339
291,0.876317058999386
292,0.142751716842758
293,0.639677047609783
294,0.762057043930759
295,0.18392135668197
296,0.8066539331034399
297,0.7932398765360791
298,0.297252248438361
299,0.135282943660508
300,0.951879697031283
301,0.953591680546748
302,0.329328715440296
303,0.6794530404674051
304,0.8815380418740121
305,0.475616383015333
306,0.593893693109998
307,0.29192441501308897
308,0.32766735461503005
309,0.0823624894985981
310,
311,0.244253782564127
312,
313,0.785096517495984
314,0.09787985702194303
315,0.042860924150103986
316,0.935730542997416
317,0.9495443067975942
318,0.964737196070554
319,0.113629787390225
320,0.325083587205243
321,0.7485565111338169
322,0.4663481917487229
323,0.7208804171448121
324,
325,0.570913468485562
326,0.0581589374935394
327,
328,0.913635498098134
329,0.134187315825258
330,5.38557927259776e-07
331,0.9015599012469108
332,0.4550009261057121
333,0.51049829331745
334,0.287931891572795
335,0.00029914249131559597
336,0.935672268932307
337,0.0360917794086094
338,0.0894528966393562
339,0.6910096962253041
340,8.42026755976333e-05
341,0.239634664729884
342,0.0731220577310477
343,0.0456023690331411
344,0.451957139519823
345,0.27232002619356
346,0.256128633226427
347,0.756560881906223
348,0.5182519814850101
349,0.478795546181972
350,0.264023520949738
351,0.20735108718816395
352,0.5040993678868521
353,0.107024223890148
354,
355,0.5035580395031111
356,0.0147046350024152
357,0.144621344398548
358,0.038129447231186005
359,0.456123909524845
360,0.31892612535534604
361,0.805899295487387
362,0.546720667384139
363,0.751053508615533
364,0.9271186052479792
365,0.986994722972684
366,0.88644750067691
367,0.9461305908691372
368,0.8951633938646321
369,0.378636058212052
370,0.417149955762404
371,0.836276480649131
372,0.0888796813195238
373,0.00014420711334197
374,0.40123578007605
375,0.00114782774133943
376,0.0021380895341999396
377,0.0363694140783006
378,0.0417069877964262
379,0.0135776601757561
380,0.3780740303449121
381,0.0123216595548933
382,0.0229670485491309
383,0.518735426210056
384,0.9000122368103171
385,0.0507208163095598
386,0.910372435390878
387,0.5742111240649339
388,0.129467775111329
389,0.0520376556968472
390,0.30755415478989195
391,0.6009595074788601
392,0.5606060214686159
393,6.54425077339132e-10
394,0.13475670045142402
395,0.0140826703492624
396,0.8585265034910509
397,0.25243352035262195
398,0.302971676319054
399,0.0328618106546843
400,0.000469518410897488
401,0.762208709513039
402,0.221103736428968
403,0.8756791994874721
404,0.9654658191822392
405,0.294331450799952
406,
407,
408,
409,0.0550830983763297
410,0.949735710331792
411,0.525622425054604
412,0.8365869852385458
413,0.5539323106055121
414,3.68482040881045e-05
415,0.915348488951515
416,0.000278802659701075
417,0.402782927295058
418,0.757671773515462
419,0.8110326483050608
420,0.273317944368064
421,0.358485771116201
422,0.986731749069406
423,0.283526045361854
424,0.99322009189968
425,0.9745603258045472
426,0.655128406122234
427,0.7425145814910871
428,0.217583734202409
429,0.889407104828828
430,0.460242157239094
431,0.13931801951411302
432,0.334595630125374
