,0
0,0.8705505632961241
1,0.9330329915368074
2,1.2311444133449163
3,0.757858283255199
4,1.0
5,1.3195079107728942
6,1.148698354997035
7,0.8705505632961241
8,1.0717734625362931
9,1.0717734625362931
10,1.148698354997035
11,1.4142135623730951
12,1.0
13,1.0
14,1.0717734625362931
15,1.0
16,1.0717734625362931
17,0.757858283255199
18,1.0717734625362931
19,1.0717734625362931
20,0.757858283255199
21,1.148698354997035
22,1.0
23,1.0
24,1.2311444133449163
25,0.7071067811865476
26,0.8705505632961241
27,0.8705505632961241
28,1.0717734625362931
29,0.8122523963562356
30,1.0717734625362931
31,1.148698354997035
32,0.8122523963562356
33,1.0
34,1.0
35,1.0
36,0.9330329915368074
37,0.6597539553864471
38,0.8705505632961241
39,1.3195079107728942
40,0.9330329915368074
41,0.9330329915368074
42,0.8122523963562356
43,1.0717734625362931
44,1.0717734625362931
45,1.0717734625362931
46,1.0
47,1.0
48,1.0717734625362931
49,0.9330329915368074
50,0.8122523963562356
51,1.0
52,1.0
53,1.0
54,0.8705505632961241
55,1.2311444133449163
56,0.8122523963562356
57,0.5743491774985174
58,0.8705505632961241
59,0.9330329915368074
60,0.8122523963562356
61,1.0
62,0.7071067811865476
63,1.0717734625362931
64,0.8705505632961241
65,1.0
66,1.0
67,0.7071067811865476
68,1.0
69,1.2311444133449163
70,1.0
71,1.148698354997035
72,1.148698354997035
73,1.0
74,0.9330329915368074
75,0.7071067811865476
76,1.0
77,1.2311444133449163
78,0.8705505632961241
79,1.148698354997035
80,0.757858283255199
81,1.148698354997035
82,0.8122523963562356
83,1.0
84,1.2311444133449163
85,0.8705505632961241
86,1.0
87,1.0
88,1.0
89,1.148698354997035
90,0.6597539553864471
91,1.148698354997035
92,1.0
93,1.148698354997035
94,1.0
95,1.0
96,1.2311444133449163
97,0.9330329915368074
98,1.0
99,1.0
100,1.148698354997035
101,0.8122523963562356
102,1.515716566510398
103,0.757858283255199
104,0.9330329915368074
105,1.0
106,1.0
107,0.8705505632961241
108,1.0
109,0.9330329915368074
110,1.0
111,0.9330329915368074
112,1.0717734625362931
113,0.9330329915368074
114,0.8122523963562356
115,0.5358867312681466
116,1.148698354997035
117,1.4142135623730951
118,1.2311444133449163
119,1.148698354997035
120,0.9330329915368074
121,0.8705505632961241
122,0.9330329915368074
123,1.0
124,1.515716566510398
125,1.0
126,1.515716566510398
127,0.9330329915368074
128,1.0717734625362931
129,0.8122523963562356
130,1.0
131,1.0717734625362931
132,1.0
133,0.9330329915368074
134,1.0
135,1.0717734625362931
136,1.0
137,1.0
138,1.0
139,1.0717734625362931
140,1.0
141,1.148698354997035
142,1.0717734625362931
143,1.0
144,0.9330329915368074
145,1.0
146,1.0717734625362931
147,1.0
148,0.8705505632961241
149,1.0
150,0.9330329915368074
151,1.515716566510398
152,1.148698354997035
153,1.4142135623730951
154,1.0
155,0.8122523963562356
156,1.624504792712471
157,1.0
158,1.0
159,1.0717734625362931
160,1.0717734625362931
161,1.2311444133449163
162,0.757858283255199
163,0.7071067811865476
164,1.0717734625362931
165,0.9330329915368074
166,0.9330329915368074
167,0.9330329915368074
168,0.9330329915368074
169,1.2311444133449163
170,1.0
171,1.148698354997035
172,1.0717734625362931
173,1.2311444133449163
174,1.0
175,2.1435469250725863
176,1.4142135623730951
177,1.0
178,1.0
179,0.32987697769322355
180,0.8705505632961241
181,0.9330329915368074
182,1.0717734625362931
183,1.0717734625362931
184,1.0717734625362931
185,1.0717734625362931
186,0.8122523963562356
187,1.0
188,1.0717734625362931
189,1.0717734625362931
190,1.0717734625362931
191,1.0
192,0.43527528164806206
193,0.8705505632961241
194,1.2311444133449163
195,1.0
196,0.7071067811865476
197,1.0717734625362931
198,1.3195079107728942
199,0.8705505632961241
200,1.0
201,1.0717734625362931
202,0.8705505632961241
203,1.7411011265922482
204,0.8122523963562356
205,1.0717734625362931
206,0.8705505632961241
207,1.0
208,1.3195079107728942
209,1.4142135623730951
210,0.6597539553864471
211,0.8705505632961241
212,1.0
213,1.148698354997035
214,1.0
215,0.757858283255199
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,1.0
222,0.9330329915368074
223,0.8122523963562356
224,1.148698354997035
225,2.1435469250725863
226,1.2311444133449163
227,0.8705505632961241
228,0.8705505632961241
229,0.8705505632961241
230,1.0717734625362931
231,1.0
232,0.8122523963562356
233,1.0
234,0.9330329915368074
235,1.0
236,1.0
237,1.2311444133449163
238,1.0
239,1.0717734625362931
240,1.0
241,1.0
242,1.0
243,0.9330329915368074
244,1.0
245,1.0717734625362931
246,1.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0717734625362931
252,1.0717734625362931
253,1.0
254,1.0717734625362931
255,0.8705505632961241
256,0.9330329915368074
257,1.3195079107728942
258,1.3195079107728942
259,1.0
260,1.0
261,0.757858283255199
262,1.0717734625362931
263,0.8122523963562356
264,0.8122523963562356
265,0.9330329915368074
266,1.2311444133449163
267,1.3195079107728942
268,1.0717734625362931
269,1.0
270,1.0
271,1.0
272,1.7411011265922482
273,1.624504792712471
274,1.0
275,1.0717734625362931
276,1.0
277,1.0
278,0.8705505632961241
279,1.0
280,1.0717734625362931
281,1.3195079107728942
282,1.0
283,1.0
284,0.9330329915368074
285,1.4142135623730951
286,0.8705505632961241
287,1.0
288,1.0
289,1.0
290,1.0717734625362931
291,1.148698354997035
292,1.0
293,0.8705505632961241
294,1.0
295,1.148698354997035
296,1.0717734625362931
297,1.0
298,1.0717734625362931
299,0.8122523963562356
300,1.148698354997035
301,1.0717734625362931
302,0.757858283255199
303,1.0717734625362931
304,0.757858283255199
305,0.8705505632961241
306,1.0
307,1.148698354997035
308,1.2311444133449163
309,1.0
310,1.0
311,1.0717734625362931
312,1.0
313,1.0
314,0.8122523963562356
315,0.8122523963562356
316,1.0
317,1.148698354997035
318,0.7071067811865476
319,1.0
320,1.0717734625362931
321,1.0
322,0.8705505632961241
323,1.0
324,1.0
325,0.8705505632961241
326,1.0717734625362931
327,1.0
328,1.0
329,1.0
330,2.0
331,1.0
332,1.0
333,1.148698354997035
334,1.0
335,1.0
336,1.0
337,1.2311444133449163
338,1.0717734625362931
339,0.6155722066724582
340,1.0717734625362931
341,0.9330329915368074
342,0.6597539553864471
343,0.8705505632961241
344,1.148698354997035
345,1.0
346,0.8122523963562356
347,1.0717734625362931
348,0.757858283255199
349,0.9330329915368074
350,1.3195079107728942
351,1.8660659830736148
352,0.8705505632961241
353,1.0
354,1.0
355,1.0
356,1.0
357,1.3195079107728942
358,0.9330329915368074
359,1.3195079107728942
360,1.0
361,1.0
362,0.8705505632961241
363,0.9330329915368074
364,1.0
365,0.8705505632961241
366,1.0717734625362931
367,1.0
368,1.0
369,1.0717734625362931
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0717734625362931
375,0.8122523963562356
376,0.9330329915368074
377,0.7071067811865476
378,1.0
379,0.9330329915368074
380,1.0
381,1.0717734625362931
382,1.0717734625362931
383,1.0
384,1.148698354997035
385,1.0
386,1.0
387,0.9330329915368074
388,1.0
389,1.0
390,1.0
391,0.9330329915368074
392,1.0
393,0.9330329915368074
394,1.0
395,1.0
396,1.0
397,1.0
398,1.0
399,1.0717734625362931
400,1.0
401,1.4142135623730951
402,0.5743491774985174
403,1.148698354997035
404,1.2311444133449163
405,1.0
406,1.0
407,1.0
408,1.0
409,1.0717734625362931
410,0.5358867312681466
411,0.9330329915368074
412,0.5358867312681466
413,1.148698354997035
414,0.4665164957684037
415,1.0717734625362931
416,1.0717734625362931
417,0.8705505632961241
418,1.2311444133449163
419,0.9330329915368074
420,0.9330329915368074
421,1.0
422,0.8705505632961241
423,0.9330329915368074
424,0.6597539553864471
425,1.0
426,0.9330329915368074
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,1.0
433,0.9330329915368074
434,0.9330329915368074
435,1.2311444133449163
436,1.148698354997035
437,0.8705505632961241
